context,baseItemId,rarity,fieldKind,displayName,source,playerProjection,debugProjection,status
"GeneratedInstance","I019","blue","core","核心效果","eligibleCoreEffectIds + visibleCoreEffectIds + candidate descriptors","visible names and hidden count","all eligible/visible IDs","PASS"
"GeneratedInstance","I019","blue","build","Build","buildQualification + read-only Build snapshot","qualification/count/stage + missing payload placeholder","qualification/build ids/count/state","PASS"
"GeneratedInstance","I019","purple","stat","净化","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","4层","候选区间：4层 ～ 5层","PASS"
"GeneratedInstance","I019","purple","stat","冷却","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","4回合","候选区间：3回合 ～ 4回合","PASS"
"GeneratedInstance","I019","purple","stat","回复","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","10","候选区间：10 ～ 12","PASS"
"GeneratedInstance","I019","purple","stat","耗念","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","2点","候选区间：2点 ～ 3点","PASS"
"GeneratedInstance","I019","purple","affix","净化提升","ItemInstanceProjectionContract.Affixes + ItemAffixPoolAndRangeSchema","+5层","Debug retains slot/affix/profile/raw/formatted/range","PASS"
"GeneratedInstance","I019","purple","affix","冷却缩减","ItemInstanceProjectionContract.Affixes + ItemAffixPoolAndRangeSchema","+8.27%","Debug retains slot/affix/profile/raw/formatted/range","PASS"
"GeneratedInstance","I019","purple","identity","净水符","ItemInnerDataCatalog + ItemInstanceProjectionContract identity","Chinese header/meta","itemInstanceId/baseItemId/rarity/generation trace","PASS"
"GeneratedInstance","I019","purple","core","核心效果","eligibleCoreEffectIds + visibleCoreEffectIds + candidate descriptors","visible names and hidden count","all eligible/visible IDs","PASS"
"GeneratedInstance","I019","purple","build","Build","buildQualification + read-only Build snapshot","qualification/count/stage + missing payload placeholder","qualification/build ids/count/state","PASS"
"GeneratedInstance","I019","orange","stat","净化","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","4层","候选区间：4层 ～ 5层","PASS"
"GeneratedInstance","I019","orange","stat","冷却","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","4回合","候选区间：3回合 ～ 4回合","PASS"
"GeneratedInstance","I019","orange","stat","回复","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","13","候选区间：12 ～ 13","PASS"
"GeneratedInstance","I019","orange","stat","耗念","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","3点","候选区间：2点 ～ 3点","PASS"
"GeneratedInstance","I019","orange","affix","净化提升","ItemInstanceProjectionContract.Affixes + ItemAffixPoolAndRangeSchema","+4层","Debug retains slot/affix/profile/raw/formatted/range","PASS"
"GeneratedInstance","I019","orange","affix","冷却缩减","ItemInstanceProjectionContract.Affixes + ItemAffixPoolAndRangeSchema","+15.55%","Debug retains slot/affix/profile/raw/formatted/range","PASS"
"GeneratedInstance","I019","orange","identity","净水符","ItemInnerDataCatalog + ItemInstanceProjectionContract identity","Chinese header/meta","itemInstanceId/baseItemId/rarity/generation trace","PASS"
"GeneratedInstance","I019","orange","core","核心效果","eligibleCoreEffectIds + visibleCoreEffectIds + candidate descriptors","visible names and hidden count","all eligible/visible IDs","PASS"
"GeneratedInstance","I019","orange","build","Build","buildQualification + read-only Build snapshot","qualification/count/stage + missing payload placeholder","qualification/build ids/count/state","PASS"
"GeneratedInstance","I020","white","stat","净化","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","1层","候选区间：1层 ～ 2层","PASS"
"GeneratedInstance","I020","white","stat","冷却","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","6回合","候选区间：5回合 ～ 6回合","PASS"
"GeneratedInstance","I020","white","stat","持续","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","2回合","候选区间：1回合 ～ 2回合","PASS"
"GeneratedInstance","I020","white","stat","耗念","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","5点","候选区间：5点 ～ 6点","PASS"
"GeneratedInstance","I020","white","affix","净化提升","ItemInstanceProjectionContract.Affixes + ItemAffixPoolAndRangeSchema","+1层","Debug retains slot/affix/profile/raw/formatted/range","PASS"
"GeneratedInstance","I020","white","affix","耗念效率","ItemInstanceProjectionContract.Affixes + ItemAffixPoolAndRangeSchema","+2.36%","Debug retains slot/affix/profile/raw/formatted/range","PASS"
"GeneratedInstance","I020","white","identity","涤秽长符","ItemInnerDataCatalog + ItemInstanceProjectionContract identity","Chinese header/meta","itemInstanceId/baseItemId/rarity/generation trace","PASS"
"GeneratedInstance","I020","white","core","核心效果","eligibleCoreEffectIds + visibleCoreEffectIds + candidate descriptors","visible names and hidden count","all eligible/visible IDs","PASS"
"GeneratedInstance","I020","white","build","Build","buildQualification + read-only Build snapshot","qualification/count/stage + missing payload placeholder","qualification/build ids/count/state","PASS"
"GeneratedInstance","I020","green","stat","净化","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","3层","候选区间：2层 ～ 3层","PASS"
"GeneratedInstance","I020","green","stat","冷却","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","5回合","候选区间：5回合 ～ 5回合","PASS"
"GeneratedInstance","I020","green","stat","持续","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","2回合","候选区间：2回合 ～ 4回合","PASS"
"GeneratedInstance","I020","green","stat","耗念","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","5点","候选区间：5点 ～ 5点","PASS"
"GeneratedInstance","I020","green","affix","净化提升","ItemInstanceProjectionContract.Affixes + ItemAffixPoolAndRangeSchema","+3层","Debug retains slot/affix/profile/raw/formatted/range","PASS"
"GeneratedInstance","I020","green","affix","耗念效率","ItemInstanceProjectionContract.Affixes + ItemAffixPoolAndRangeSchema","+3.93%","Debug retains slot/affix/profile/raw/formatted/range","PASS"
"GeneratedInstance","I020","green","identity","涤秽长符","ItemInnerDataCatalog + ItemInstanceProjectionContract identity","Chinese header/meta","itemInstanceId/baseItemId/rarity/generation trace","PASS"
"GeneratedInstance","I020","green","core","核心效果","eligibleCoreEffectIds + visibleCoreEffectIds + candidate descriptors","visible names and hidden count","all eligible/visible IDs","PASS"
"GeneratedInstance","I020","green","build","Build","buildQualification + read-only Build snapshot","qualification/count/stage + missing payload placeholder","qualification/build ids/count/state","PASS"
"GeneratedInstance","I020","blue","stat","净化","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","3层","候选区间：3层 ～ 4层","PASS"
"GeneratedInstance","I020","blue","stat","冷却","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","4回合","候选区间：4回合 ～ 5回合","PASS"
"GeneratedInstance","I020","blue","stat","持续","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","3回合","候选区间：3回合 ～ 5回合","PASS"
"GeneratedInstance","I020","blue","stat","耗念","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","5点","候选区间：4点 ～ 5点","PASS"
"GeneratedInstance","I020","blue","affix","净化提升","ItemInstanceProjectionContract.Affixes + ItemAffixPoolAndRangeSchema","+4层","Debug retains slot/affix/profile/raw/formatted/range","PASS"
"GeneratedInstance","I020","blue","affix","耗念效率","ItemInstanceProjectionContract.Affixes + ItemAffixPoolAndRangeSchema","+7.75%","Debug retains slot/affix/profile/raw/formatted/range","PASS"
"GeneratedInstance","I020","blue","identity","涤秽长符","ItemInnerDataCatalog + ItemInstanceProjectionContract identity","Chinese header/meta","itemInstanceId/baseItemId/rarity/generation trace","PASS"
"GeneratedInstance","I020","blue","core","核心效果","eligibleCoreEffectIds + visibleCoreEffectIds + candidate descriptors","visible names and hidden count","all eligible/visible IDs","PASS"
"GeneratedInstance","I020","blue","build","Build","buildQualification + read-only Build snapshot","qualification/count/stage + missing payload placeholder","qualification/build ids/count/state","PASS"
"GeneratedInstance","I020","purple","stat","净化","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","4层","候选区间：4层 ～ 5层","PASS"
"GeneratedInstance","I020","purple","stat","冷却","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","3回合","候选区间：3回合 ～ 4回合","PASS"
"GeneratedInstance","I020","purple","stat","持续","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","5回合","候选区间：4回合 ～ 5回合","PASS"
"GeneratedInstance","I020","purple","stat","耗念","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","3点","候选区间：3点 ～ 4点","PASS"
"GeneratedInstance","I020","purple","affix","净化提升","ItemInstanceProjectionContract.Affixes + ItemAffixPoolAndRangeSchema","+5层","Debug retains slot/affix/profile/raw/formatted/range","PASS"
"GeneratedInstance","I020","purple","affix","耗念效率","ItemInstanceProjectionContract.Affixes + ItemAffixPoolAndRangeSchema","+10.08%","Debug retains slot/affix/profile/raw/formatted/range","PASS"
"GeneratedInstance","I020","purple","identity","涤秽长符","ItemInnerDataCatalog + ItemInstanceProjectionContract identity","Chinese header/meta","itemInstanceId/baseItemId/rarity/generation trace","PASS"
"GeneratedInstance","I020","purple","core","核心效果","eligibleCoreEffectIds + visibleCoreEffectIds + candidate descriptors","visible names and hidden count","all eligible/visible IDs","PASS"
"GeneratedInstance","I020","purple","build","Build","buildQualification + read-only Build snapshot","qualification/count/stage + missing payload placeholder","qualification/build ids/count/state","PASS"
"GeneratedInstance","I020","orange","stat","净化","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","4层","候选区间：4层 ～ 5层","PASS"
"GeneratedInstance","I020","orange","stat","冷却","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","4回合","候选区间：3回合 ～ 4回合","PASS"
"GeneratedInstance","I020","orange","stat","持续","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","5回合","候选区间：5回合 ～ 6回合","PASS"
"GeneratedInstance","I020","orange","stat","耗念","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","4点","候选区间：3点 ～ 4点","PASS"
"GeneratedInstance","I020","orange","affix","净化提升","ItemInstanceProjectionContract.Affixes + ItemAffixPoolAndRangeSchema","+4层","Debug retains slot/affix/profile/raw/formatted/range","PASS"
"GeneratedInstance","I020","orange","affix","冷却缩减","ItemInstanceProjectionContract.Affixes + ItemAffixPoolAndRangeSchema","+13.02%","Debug retains slot/affix/profile/raw/formatted/range","PASS"
"GeneratedInstance","I020","orange","identity","涤秽长符","ItemInnerDataCatalog + ItemInstanceProjectionContract identity","Chinese header/meta","itemInstanceId/baseItemId/rarity/generation trace","PASS"
"GeneratedInstance","I020","orange","core","核心效果","eligibleCoreEffectIds + visibleCoreEffectIds + candidate descriptors","visible names and hidden count","all eligible/visible IDs","PASS"
"GeneratedInstance","I020","orange","build","Build","buildQualification + read-only Build snapshot","qualification/count/stage + missing payload placeholder","qualification/build ids/count/state","PASS"
"GeneratedInstance","I021","white","stat","净化","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","1层","候选区间：1层 ～ 2层","PASS"
"GeneratedInstance","I021","white","stat","冷却","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","7回合","候选区间：6回合 ～ 7回合","PASS"
"GeneratedInstance","I021","white","stat","护势","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","18","候选区间：14 ～ 20","PASS"
"GeneratedInstance","I021","white","stat","耗念","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","7点","候选区间：6点 ～ 7点","PASS"
"GeneratedInstance","I021","white","affix","净化提升","ItemInstanceProjectionContract.Affixes + ItemAffixPoolAndRangeSchema","+2层","Debug retains slot/affix/profile/raw/formatted/range","PASS"
"GeneratedInstance","I021","white","affix","护势提升","ItemInstanceProjectionContract.Affixes + ItemAffixPoolAndRangeSchema","+3.95%","Debug retains slot/affix/profile/raw/formatted/range","PASS"
"GeneratedInstance","I021","white","identity","玄水涤秽印","ItemInnerDataCatalog + ItemInstanceProjectionContract identity","Chinese header/meta","itemInstanceId/baseItemId/rarity/generation trace","PASS"
"GeneratedInstance","I021","white","core","核心效果","eligibleCoreEffectIds + visibleCoreEffectIds + candidate descriptors","visible names and hidden count","all eligible/visible IDs","PASS"
"GeneratedInstance","I021","white","build","Build","buildQualification + read-only Build snapshot","qualification/count/stage + missing payload placeholder","qualification/build ids/count/state","PASS"
"GeneratedInstance","I021","green","stat","净化","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","2层","候选区间：2层 ～ 3层","PASS"
"GeneratedInstance","I021","green","stat","冷却","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","6回合","候选区间：6回合 ～ 6回合","PASS"
"GeneratedInstance","I021","green","stat","护势","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","26","候选区间：19 ～ 27","PASS"
